DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,NO,2021-Q1,102.243,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,NO,2021-Q2,103.731,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,NO,2021-Q3,105.006,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,NO,2021-Q4,103.863,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,NO,2022-Q1,102.229,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,NO,2022-Q2,102.891,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,NO,2022-Q3,103.906,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2019-Q1,116.116,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2019-Q2,116.142,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2019-Q3,117.205,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2019-Q4,118.409,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2020-Q1,118.391,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2020-Q2,108.928,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2020-Q3,115.573,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2020-Q4,114.618,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2021-Q1,117.172,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2021-Q2,118.224,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2021-Q3,119.669,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2021-Q4,121.116,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2022-Q1,127.609,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2022-Q2,124.17,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PL,2022-Q3,125.836,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2019-Q1,102.074,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2019-Q2,102.835,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2019-Q3,103.078,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2019-Q4,104.137,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2020-Q1,99.926,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2020-Q2,87.501,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2020-Q3,99.213,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2020-Q4,97.918,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2021-Q1,96.458,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2021-Q2,98.39,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2021-Q3,100.663,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2021-Q4,102.553,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2022-Q1,103.518,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2022-Q2,103.538,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,PT,2022-Q3,104.146,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2019-Q1,120.258,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2019-Q2,120.137,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2019-Q3,121.161,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2019-Q4,121.068,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2020-Q1,122.981,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2020-Q2,114.87,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2020-Q3,118.185,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2020-Q4,120.963,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2021-Q1,121.965,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2021-Q2,122.551,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2021-Q3,124.486,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2021-Q4,124.75,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2022-Q1,125.725,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2022-Q2,127.829,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,RO,2022-Q3,130.15,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2019-Q1,101.713,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2019-Q2,102.282,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2019-Q3,102.239,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2019-Q4,102.564,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2020-Q1,102.726,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2020-Q2,96.4,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2020-Q3,102.98,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2020-Q4,102.568,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2021-Q1,103.915,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2021-Q2,103.846,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2021-Q3,104.891,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2021-Q4,106.635,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2022-Q1,105.221,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2022-Q2,104.806,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SE,2022-Q3,104.494,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2019-Q1,105.77,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2019-Q2,104.888,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2019-Q3,106.138,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2019-Q4,107.329,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2020-Q1,102.065,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2020-Q2,93.764,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2020-Q3,105.86,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2020-Q4,104.028,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2021-Q1,105.45,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2021-Q2,106.9,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2021-Q3,108.993,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2021-Q4,111.962,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2022-Q1,112.35,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2022-Q2,112.658,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2022-Q3,110.914,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SI,2022-Q4,111.382,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2019-Q1,103.369,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2019-Q2,103.45,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2019-Q3,103.786,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2019-Q4,104.48,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2020-Q1,101.991,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2020-Q2,96.041,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2020-Q3,105.164,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2020-Q4,105.611,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2021-Q1,104.96,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2021-Q2,106.326,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2021-Q3,106.138,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2021-Q4,106.14,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2022-Q1,105.886,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2022-Q2,105.62,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2022-Q3,105.808,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,SK,2022-Q4,105.841,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,UK,2019-Q1,101.3,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,UK,2019-Q2,101.1,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,UK,2019-Q3,101.8,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,UK,2019-Q4,101.3,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,UK,2020-Q1,98,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,UK,2020-Q2,80.4,
ESTAT:NAMQ_10_LP_ULC(1.0),24/02/23 23:00:00,Q,I15,SCA,RLPR_PER,UK,2020-Q3,93.8,
